#'chr'	'start'	'end'	'3225_EST_1_log2FC.bw'	'3225_EST_2_log2FC.bw'	'3225_EST_3_log2FC.bw'	'3225_EtOH_1_log2FC.bw'	'3225_EtOH_2_log2FC.bw'	'3225_EtOH_3_log2FC.bw'	'3229_EST_1_log2FC.bw'	'3229_EST_2_log2FC.bw'	'3229_EST_3_log2FC.bw'	'3229_EtOH_1_log2FC.bw'	'3229_EtOH_2_log2FC.bw'	'3229_EtOH_3_log2FC.bw'	'3506_EST_1_log2FC.bw'	'3506_EST_2_log2FC.bw'	'3506_EST_3_log2FC.bw'	'3506_EtOH_1_log2FC.bw'	'3506_EtOH_2_log2FC.bw'	'3506_EtOH_3_log2FC.bw'
XIV	680693	685433	-0.37425839790815035	-0.5453124568029798	-0.3593596821507824	-0.07271053712830765	-0.22967802629692144	-0.26576104838888354	-0.12435978231928015	-0.11093067097450106	0.06646956183487855	-0.08608731395018754	-0.061132034098548726	-0.10808298028471099	0.20490478651433053	0.29703839695906337	0.40115112795608454	-0.13084809520576574	0.2814413332436155	-0.09995480993377509
XIV	686009	687116	0.2364610112671822	0.049023007183540156	0.22230899328031084	-0.2781561519395368	-0.3181112198110303	-0.4400673181383914	-0.1560353895513023	-0.07962806205439373	-0.08708570057352923	-0.0970286742781559	-0.1136040025502578	-0.3208782335607017	-0.03690361184048675	0.07616460510708775	0.20180094140870355	-0.34888828335415706	-0.6227066877411633	-0.2353297648121886
XIV	687242	687464	0.5225171368938308	0.11362428117442776	0.48066502064466476	-0.03611726122530731	-0.11703597118675306	-0.13930936946574524	-0.10711030242282914	-0.0610842446393862	0.09767286184134784	0.21412352895414508	-0.037575779102012714	-0.13484956015337696	0.3836511905254746	0.32176197444399196	0.17133937348183748	-0.11702127349017574	-0.18618025010669823	-0.13775376028481973
XIV	687634	689998	-0.052279585226739915	-0.17276231132498146	-0.030575073103210847	-0.30454944975283343	-0.4003095141118755	-0.39738676019529806	-0.3068034320515021	-0.252444615501236	-0.13683119122752077	-0.259547727452922	-0.26204636431789236	-0.34328353473579415	0.1319418900710879	0.20753224309527532	0.20794529971586265	-0.45362175354094264	-0.6242297767987711	-0.36034882492220344
XIV	690320	691286	-0.1623006536353449	-0.2614566345392547	-0.07155819018188224	-0.46156326781642115	-0.46681913623651855	-0.6001284177752508	-0.3887567080819582	-0.44747575203084056	-0.25538337551535534	-0.1983746620438854	-0.3042360307760614	-0.5958573890275343	-0.1660569807510692	-0.1225082806672122	0.11581540290520799	-0.6766879075802632	-0.9141655669202469	-0.45462462724365804
XIV	692560	692857	0.29119976783666746	0.39350075025098896	0.29075502538708625	-0.13353643537520962	-0.13730552883486355	-0.39318179179834334	0.022270239500786722	-0.1730645638373163	0.247842891574508	-0.12900014584789973	0.06739062562534705	-0.03981558062913843	0.19984162784485704	0.23723933236165481	0.1822945143579057	-0.20080669460699013	-0.22211333341670758	-0.2596219650905592
XIV	693018	694047	0.10529915975991444	-0.023036800992500453	0.06427278919806169	0.21322195275068515	0.0700277308333372	0.11658571032323921	0.3065073699598989	0.48624186464834257	0.44794948589929223	0.3021915942980782	0.142209229895626	0.16151494583652598	0.5039874399368686	0.5958424293380901	0.632489807705374	0.1246162072330916	-0.22084362710761837	0.1300380749999029
XIV	694360	694822	0.8476881489609227	0.7189529522156819	0.723493782059971	0.23412285171029887	0.060211814456171804	0.2163073761638625	0.7492839846260104	0.8138038063462162	0.744342159502434	0.5556207817870301	0.2704310228298237	0.19942974125668084	0.8362113174421962	0.7824231868182426	0.8126924514770508	0.1377978262963233	-0.7804859586608358	0.14427517327395353
XIV	695051	695327	0.24509720810675534	-0.02658187447493707	0.18035423721396027	-0.3345657449917517	-0.3326855459506961	-0.5204427412886551	0.4720305527789869	0.5400779916756395	0.4814165233485941	-0.06388274524900792	-0.09389886709707924	-0.40050783407860907	0.23160708429075885	0.4329892326740251	0.2864410633329248	-0.4745353124495866	-0.8416417770465647	-0.1304788198305186
XIV	695594	697484	-0.16721283170912	-0.21334261400634966	-0.1048466336159479	0.035442030291077946	-0.21634736193550957	-0.09095906082284513	0.025402372816883064	0.1537389486555069	0.25278143625410776	-0.02163737592243012	-0.13778171339993756	-0.09811719461723611	0.35155937734735077	0.54979119654055	0.607612607693546	-0.22848173351514908	0.004190050104938457	-0.14169883228483657
XIV	697613	699431	-0.18523863679570596	-0.33951171890343773	-0.09116121482337662	-0.038279736330538036	-0.1968082246213856	-0.10094100728024483	-0.0468174482073852	-0.006320142982029682	0.05226674534962384	0.03075985577699244	0.008899466904869957	-0.06329682040529283	0.1859891139794596	0.31026480400195083	0.2976141604677876	-0.12390055335787656	0.23948492720575612	-0.10145519754805318
XIV	699689	700460	-0.016688817731755887	-0.147279184987109	0.0019236027807886381	-0.2987082455408712	-0.38100134086361503	-0.5106799067535598	-0.3174495654965808	-0.3090470362266214	-0.2266355159526978	-0.11560659124075053	-0.3462938132298441	-0.31010924610182466	0.037692515179031716	-0.1534515447653685	0.1801265166118142	-0.5299074912658771	-1.0346204697080776	-0.36293873069505905
XIV	700540	701659	0.4342196005385725	0.23644899514448012	0.37558887997730384	0.2317970697958625	0.07150941960400402	0.01979557204395666	0.2260785447155609	0.20435087516757397	0.35384374964546156	0.4063280314819636	0.141193331236068	0.21891175786547623	0.6098773945858694	0.7043103468002646	0.7266132218375388	0.05951410243296005	-0.7841832406399397	0.08114928193556825
XIV	701237	701666	0.3095033544482607	-0.04407111792575507	0.07215606982891376	-0.004018167182282133	-0.21932357974819372	-0.2652073623000325	-0.039392581074943624	-0.08021939112034157	0.13892124677315737	0.1931669750969449	-0.14969210880341785	-0.06680319965024652	0.3488946073260897	0.6075145715878004	0.414697648317386	-0.23638602597313327	-1.0730644154937672	-0.07224832028497906
XIV	701894	703085	0.9147793011140863	0.7653078131333907	1.0125836053683315	0.9748676328074521	0.7480907152722004	0.9663968452478435	0.7515113807545301	0.8670070236415847	0.9070605545460326	1.0280776799776092	0.7576543958921776	0.8817499667243434	1.2643338201027974	1.366234495737891	1.4721348731283577	0.7353897212434476	-0.008369078113690432	0.6942071758729885
XIV	703698	705876	-0.08924843463687529	-0.33441692480152085	-0.11840191548630336	-0.40208231993395877	-0.49237484209465265	-0.5504756875821929	-0.4225778747633907	-0.5232584495080295	-0.32679212752343095	-0.3592631535315536	-0.4217612698715252	-0.5002583198748782	-0.3395105307205102	-0.4018391707602502	-0.40994989248018293	-0.5621400308127356	-0.7310934759478048	-0.46921116499464594
XIV	706138	707608	-0.3294832930435129	-0.4054796636672247	-0.1356179257882696	-0.3588699156086462	-0.4893908484128057	-0.40667550914141604	-0.2274201501794413	-0.29444147175672103	-0.12387534812599625	-0.12603365212070702	-0.24358051614696477	-0.29804920254921424	-0.04399235251809465	-0.014928192151647047	0.07414073360209561	-0.3939825857739871	-0.6871570973817994	-0.24348848307213816
XIV	707787	708195	0.6732286123668447	0.5656209420924093	0.7487136670187408	0.3235845149439924	0.32923435941338536	0.43170038084773454	0.48080317746190465	0.7381947799056183	0.6270005235485002	0.7755755965616189	0.4236135926608946	0.6395901530981064	0.8803001672613855	1.1475563343833475	1.097849979353886	0.3216897413353709	-0.6720001940633736	0.33975014436770884
XIV	708522	711204	-0.052069429974339075	-0.10422500707959169	-0.023594457866717065	0.004383080735480404	0.007441900489403184	-0.08649723069335347	0.06743434419567952	0.1411772064047905	0.14859830958242295	0.2067457963245116	0.09711121705643372	0.017992528670763983	0.49982999577440496	0.6103581240424285	0.6861198289104579	-0.01658194590468268	-0.1528552075982716	-0.007785101669391175
XIV	711629	712811	-0.2355182982338262	-0.2295975795151215	-0.04212401356995611	-0.4823044518201081	-0.5855953961459514	-0.5727096015023297	-0.3359756011545797	-0.3276112476127402	-0.24231940070687213	-0.25910468133270437	-0.2591932878755474	-0.4222854761302774	0.08811988461441195	-0.0459118109770031	-0.013184291245368532	-0.5327952286893542	-0.49698197907703584	-0.41506315338127503
XIV	713022	713655	0.070956612122944	-0.10513842120931423	0.06512558423983167	-0.291658394596588	-0.2342393060054448	-0.3318085692881785	-0.018233054358435637	-0.18965724757497346	0.11912186187920036	0.03340299035323927	-0.1689668488916816	-0.2056932918645006	0.2111766453226219	0.2375508221781461	0.3812088057893147	-0.05222440153878258	-0.3813563668897367	-0.1802505247777484
XIV	714047	715388	-0.2464580058962618	-0.37587691338359197	-0.0785427897101814	-0.053559017799222404	-0.09506764329253162	-0.1703673948910946	0.06620749352940156	0.06472824934833891	0.22846162214286284	0.15181301467281771	-0.007296229608906997	-0.08396273234457688	0.3514356323714402	0.4923032685414257	0.5246482414242761	0.6569182315573241	0.5199613377463009	0.5881887173848219
XIV	716119	716284	2.565959767139319	2.687235213771011	2.5990720503257982	2.3465482047109893	2.0671660459402834	2.3256816069285073	2.0576099345178314	2.4084587942470206	2.111706599322232	2.145790537920865	2.016568490230676	2.2320224819761334	2.6732076384804464	2.8540029598004892	3.097652374614369	1.8501330404570608	3.6169271180123994	1.8123328505140361
XIV	716779	718327	0.20519706631507675	0.17394514807743006	0.2651938903547381	0.6536247854701001	0.5666164962204235	0.6248508494953776	0.6024683473646179	0.7333267517484128	0.7454672552818475	0.7255709870225083	0.6334154186630742	0.6566119577533515	0.982432577961175	1.1415094920831133	1.1972760974282752	0.5902585790138836	0.7704121184287452	0.4531777288562568
XIV	719345	720647	0.24076399927681308	0.1980475205979589	0.34591246420337307	0.2064861833957666	0.11377093935079198	0.22501484817623543	0.2835338596191641	0.3987732348903533	0.40780882941596147	0.4808268456964449	0.24781062120483033	0.2749085639570532	0.8368580839051629	0.7883890735388901	0.9768432253516764	0.19541907878149123	-0.365214295834074	0.12678236888117872
XIV	721119	723112	0.862622406108261	0.8329928896263264	0.9275058326922168	1.512599614895114	1.3887709362567877	1.4912632274675537	1.3699818131676045	1.6648912266636993	1.5241835236250307	1.4195098681720248	1.3127607124508534	1.4558135667639167	1.8955432962665473	2.049134384706519	2.196438362247909	1.1904636362480627	1.4480734360499175	1.2007050622843403
XIV	721937	722211	0.7200842380088611	0.7628358187031572	0.9349028874922843	1.827763429088314	1.4510238396860387	1.6068536439081178	1.5007437946152513	1.7668494569124096	1.67466901514652	1.5825879073491063	1.466779017100369	1.5614446819263652	2.0698651723618053	2.2103372168366926	2.3712278447882102	1.3566495667408853	2.1781719409636335	1.3359501383600443
XIV	723355	724306	0.17509359618654766	0.12105017264778055	0.18421639371996296	0.07747620024985696	-0.09488917693856137	0.029926991362426308	0.008412032485885703	0.27122564498809104	0.14874764499102733	0.06573740281517199	-0.04219507730784351	-0.026950150433649633	0.19984853566006283	0.4777882814658052	0.36336633945990565	-0.25589241829831016	-0.12275488084705094	-0.16637014196999567
XIV	726133	726217	-0.35233564036233084	-0.519706611831983	-0.46629326116471065	-0.7099636445442835	-0.773029007372402	-0.9072439053228923	-0.6829975552502132	-0.8823984953619185	-0.3020166453151476	-0.6399351351317906	-0.30523391245376497	-1.0958804466894694	-0.29752678974043756	-0.24191189450877054	-0.47551037016369047	-0.7994801494337264	-1.0940391094911666	-0.6486505110348973
XIV	728425	730186	0.28720969747644065	0.13334517844173632	0.3103704745630051	0.2797377728793108	0.23629303819276204	0.21772499697104158	0.22755756383589354	0.3991863279976268	0.43104371386857826	0.37430429121501607	0.3002224387396878	0.3586596841638837	0.4777343411800335	0.46628163149247176	0.6591879958933148	0.2924452214265398	-0.1604278532975374	0.1795540262663114
XIV	731617	733303	0.31665790418995937	0.14832553174147825	0.38367758413792225	0.4401298782296593	0.24860201067913185	0.4107067052155627	0.19513942081733104	0.05928066380914137	0.2565555657214824	0.4990758639072042	0.3944784560944544	0.5117405367067276	0.06120039942284354	-0.028064053145945428	0.021391249395915773	0.5422924688843788	0.1309752211946892	0.39370825816728044
XIV	733355	734069	0.24914372701938747	0.16671656213220762	0.3094991250532348	-0.012563350220688246	-0.14832268976697735	-0.006676500852034544	-0.14175335666378672	-0.08703567861508923	-0.02586649315697807	0.22367898222445107	0.017219346878575337	-0.009920293944222582	-0.07991567325859178	-0.23411145350512336	-0.01626375035411504	0.006873563691681499	-0.9910817779371051	-0.027020223668309487
XIV	734290	735733	-0.287449999497487	-0.4208038790392859	-0.28024415147858034	-0.4459138400011069	-0.5067247860975259	-0.6827091388213329	-0.5239460899527504	-0.6409169872849663	-0.39608410034258995	-0.4265478585878347	-0.44347164338442985	-0.5209717409196035	-0.28657226935080665	-0.24101788975344873	-0.1392073347039291	-0.5613918257519674	-0.9185941874650478	-0.42257798410337666
XIV	736802	738545	-0.5844630366416751	-0.7633824682755506	-0.5736020815625521	-0.5268486866100178	-0.5620615125044419	-0.5834058444525959	-0.4592356636957813	-0.5071595679735631	-0.3769730638513877	-0.3980039286326213	-0.35912241134162065	-0.6656730646657588	-0.07025281742292099	-0.14552954549565097	-0.06587744490620191	-0.5716581835941001	-0.4464089742968018	-0.4187609518798548
XIV	739950	742110	-0.18930910268315562	-0.3845169422803102	-0.14933596783214145	-0.3669760520811434	-0.44500072598457335	-0.4670596570880325	-0.3031553915253392	-0.32776152458455826	-0.18865662669693983	-0.33412797384791904	-0.25609300710536814	-0.4696426718323319	-0.26293069102146005	-0.16553561819924248	-0.22766503824128045	-0.4415784133805169	-0.4166573436861789	-0.3875776028191602
XIV	742880	743540	-0.2106004170170336	-0.1855748814163786	-0.12311349926572858	-0.3726246633312919	-0.5317646909843792	-0.5299555518410423	-0.3562801787347505	-0.3573561432686719	-0.31504433664182824	-0.36117030382156373	-0.39315311872597897	-0.42484204389832236	-0.3761331392057014	-0.35425325162482985	-0.1097478348197359	-0.48471526178446683	-0.11002976912440676	-0.4550410090070782
XIV	744359	745343	-0.6397423442301712	-0.7205909128596144	-0.4305606952769969	-0.5913506377276367	-0.5530716663938228	-0.5962053039209629	-0.523867333565301	-0.6233802709153028	-0.41698365257522924	-0.4618623854183569	-0.4591762847047511	-0.6529818735956177	-0.3419612075860908	-0.5686274644805164	-0.41405513859013227	-0.6497765028864388	-1.1659119396038897	-0.36105798289058655
XIV	746942	748766	-0.9569889125071075	-0.9429427030839417	-0.841150993422458	-1.0146782699384187	-0.972054918607076	-1.2591383844091182	-0.8061364933064109	-1.0386729717254637	-0.6738791243026132	-0.9483251916734796	-0.8986816973016973	-1.1090485560266596	-0.5659047584784659	-0.6897181429361042	-0.5861657918545239	-1.0442947655393366	-0.5189752620301749	-0.8095093208446837
XIV	749135	750008	-0.891085130379099	-0.9387672662461883	-0.737976519940133	-0.8894253664000338	-0.8859264159120646	-1.2190336304978133	-0.7496538092317178	-1.060655059901846	-0.5522535242712101	-0.81019132180995	-0.7794499307700176	-1.1462684778823065	-0.5061291752538867	-0.504453786350744	-0.3897531486185692	-1.0580127294940227	-1.3174348115647918	-0.9315820437253272
XIV	750349	753700	-0.10010094328874333	-0.23356988238989507	0.0014464056730199236	0.5973217091607322	0.4776930058760203	0.5449646038782842	0.4916175296291669	0.46979916307756137	0.5572807222933813	0.6094515842311384	0.37767240266876767	0.4366629537771937	0.23103202445156287	0.3224102866717219	0.39989007244320707	0.5514196333547949	0.43255707395144344	0.4856971168261932
XIV	753724	755035	-0.22156654338996706	-0.2980021035553025	0.03062130869298741	0.33117338043419486	0.29181667242588477	0.34896375221050396	0.20272876263392237	0.3338360233037732	0.32962830230582313	0.22318422449717168	0.19045721900817733	0.19165060883892301	-0.02186945612243257	0.08937429813462118	0.04398848859523653	0.39601088521716526	0.7757396207521382	0.30540987789676355
XIV	755745	759099	0.29055363839768766	0.12228137771501808	0.334405520819594	0.594462164136435	0.5567175008103331	0.7400192200604406	0.3242123370058279	0.3200258147382423	0.40141662210670337	0.5250007760261736	0.40784255682035936	0.446028815399129	0.29047882639729133	0.3525877240803104	0.4079174527684066	0.3768288412439588	0.4515721914593351	0.3503348589938669
XIV	760066	760885	-0.4525603381123153	-0.6205243922269679	-0.3768817772940984	0.15522296293132617	0.012081358826495208	-0.08414522707826198	-0.1336891395122868	-0.07967191931674476	0.08164330082280294	0.0998244742682074	0.09162628498924522	-0.034708315577990256	0.7767162762573205	0.9828179033393535	0.8757581300351209	-0.11389668555486769	0.14985157043214828	-0.1917073792954213
XIV	761122	762592	-0.10816249823083683	-0.2274635629913434	-0.07997008272579738	0.17149083413234376	0.04908042059463709	-0.027136089234125048	-0.06742038087779974	-0.0705571300642831	0.032707742363417225	0.1348397384857645	0.12910021677714628	-0.06682139172845958	0.8744308658522002	0.9790067780423327	1.0758088346727852	-0.16309764281422104	0.10346723258089859	-0.17068428840766958
XIV	765374	769376	-0.009392805256764928	-0.005958391391653111	-0.006323057362462568	0.006540461172764449	-0.013595402711394545	-0.013013287677221569	-0.010458357056518128	-0.013179451152719538	-0.007846577676280268	-0.0097444047694323	-0.009132478524302911	-0.01570296594942885	-0.016754070798615586	-0.01333554776414283	-0.01216112677303926	-0.013169283773945545	-0.005340667440556455	-0.014335826585913584
XIV	770439	771468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.21084094070716317
XIV	772656	774351	-0.5992960050464732	-0.3793654221560047	-0.8692004895702575	-0.1818621268033278	-0.8785153140852937	-0.46994881869065724	-0.8498366071200301	-0.589343610836693	-0.7809198075269176	-0.6447716372273313	-0.48329528794527754	-0.26469419717085396	-0.36996270436452905	-0.29959063603111424	-0.4936102290702077	-0.7639076625070036	-0.9358022340420074	-0.5321498771543699
XIV	774791	776300	-0.8034909025101254	-1.1079438458380122	-0.7981386381241562	-1.1281680478727367	-1.3555245483529892	-1.3534900300940431	-1.218695220226796	-1.359674233897306	-1.076270019589393	-1.271220272056625	-0.9631202315399393	-1.2388512776338794	-0.861363316941056	-1.6685760988906333	-1.1831845068631384	-1.1939054799759286	-1.9227268111555684	-1.0399400343556844
XIV	777601	778738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010773966578715918	0.0	0.0	0.0	-0.008080474934036939	0.0	0.0	0.0	0.0	0.0	0.0
XIV	779915	781040	0.19929437987009685	0.11152132014433543	0.19936541260613336	0.05302885076734755	-0.015321279631720648	-0.02709773778915405	-0.033216246710883246	-0.07011316363016765	0.1185006410015954	0.17319830269283717	0.07827579816182455	0.016134148438771565	-0.18288696871863472	-0.15882490560743545	0.14854076711336772	-0.1445356299082438	-0.052844955232408314	-0.12483550114101834
XIV	781510	781603	-0.5276832324202343	-0.8826590308579065	-0.7451059779813213	-0.5229844021540816	-0.7397769606241615	-0.47845828276808544	-0.6392250137944375	-0.6663375708364672	-0.4923603342425439	-0.4762176477139996	-0.4718594301131464	-1.0191857282833388	-0.9248844180055844	-0.9690419390637387	-1.3781093487175562	-0.9049417472654774	-1.3478857009641585	-0.7023238264104371
XIV	781917	782280	-1.0593596579286348	-1.324066534646615	-1.0898048810722414	-2.2759819656035787	-1.4960178840258889	-1.9052590131102844	-1.1070514114106653	-1.4087366138279602	-1.0778480104178436	-1.4540317446075524	-0.6820297824449776	-1.9417625217069934	-1.324542936477451	-1.1624767660766264	-1.5235186618878493	-1.515168323989742	-1.866044410726584	-1.0007432822025184
XIV	783286	783541	-1.2478935381945442	-1.9074295689077938	-1.30429290042204	-2.041278824151731	-1.6307890389479842	-1.7852289737439624	-1.6482295195261638	-2.393751226686964	-1.7568776485966702	-1.7341618355582742	-1.2233710457296934	-2.0222347876604867	-1.8369989932752122	-1.9529728688445747	-1.8733153263727824	-1.9192203535753138	-1.1581546412963493	-1.5582474170946607
XII	584	4301	-0.3710459387940619	-0.43104432275098337	-0.2912761622806823	-0.12211069976061557	-0.22256992636812226	-0.2741560466577521	-0.13058587520039786	-0.2343515066039604	-0.08270850856040542	0.03868932813317795	-0.08689784315089755	-0.10564929216755377	-0.12074726919092606	-0.08332326808603085	-0.02331564691010938	-0.2576281787376106	-1.091622761625547	-0.1969231104190099
XII	842	1325	-0.39514166415354723	-0.5427202924191334	-0.4020675861563988	-0.15147943664534985	-0.21658070645223743	-0.21676804024733864	-0.08851049743577315	-0.06366017810059384	-0.01109700412730499	0.031978193055028505	-0.023865075668563013	0.028344213678723293	-0.11148136363019608	0.043529240092875794	0.056619707373111644	-0.2499991538855353	-0.889099123068231	-0.08131978944345045
XII	5604	5775	-0.938822681443733	-1.0196501664948046	-0.7100684973928664	-1.2644130130957443	-1.3229120405096757	-1.7643138163271006	-1.020582147509034	-1.3724382300125926	-0.9938320053948296	-1.1680054267247517	-1.0260258404135008	-1.6107967136896144	-1.222457072191071	-1.8289855669813546	-1.4401192483846208	-1.5737653670952334	-2.1472185313353065	-1.2753678971563864
XII	6119	9836	-0.3734227557768577	-0.5094199210878403	-0.29275707832933723	-0.16696234369008553	-0.26719725840765846	-0.3192066507696111	-0.19276824774907617	-0.2439069252614536	-0.09151342258294295	0.08607524939047768	-0.121075635370722	-0.2165417663249913	0.003419472384202663	-0.10017964873930958	-0.07571682092288441	-0.28661889836196136	-1.0531651483930373	-0.1895337248861966
XII	6485	6968	-0.39757155379893616	-0.4289358795553014	-0.33874423913580537	-0.11653172905647483	-0.18810003433168307	-0.2550299773058289	-0.11871309649993667	-0.03150426285730879	0.09994610402401437	0.13643901309299267	-0.05280979485492035	-0.1481542428334554	0.08105621503253409	-0.00783900701234553	0.03858121033781064	-0.24730777444306368	-0.8873965326550091	-0.10578995651833512
XII	11725	12076	-1.2635767352547063	-1.6932141173599111	-1.3149963965782752	-1.7709202655020602	-1.6553785182811596	-2.3759930113441925	-1.4673527019315977	-1.8605663016990377	-1.2046495233845507	-1.560384728358342	-1.4854990505424999	-2.1504159345925706	-1.7853472565653656	-1.4481901565508286	-1.5434472994247395	-2.028923778044872	-1.3839839609260232	-1.2223432581648868
XII	13082	13445	-1.315033773679707	-1.1511040863583568	-0.9731489701704547	-1.7510614095640578	-1.4751505145028274	-1.8808054863585586	-1.149609571777428	-1.676628720202065	-0.9237690331850498	-1.4458199112211705	-1.0851449624894407	-1.5950780442923553	-0.9782532749754009	-1.4660910761389194	-1.1048599860556527	-1.407214761634175	-1.7331196109782236	-0.8289744553158763
XII	14647	16072	-0.49320165346379863	-0.579029116479974	-0.3278527578052722	-0.564390915787011	-0.5821661033630371	-0.6585974843878495	-0.4917667698776512	-0.6782327898928994	-0.39648503146255226	-0.5366080088029829	-0.5026644160622045	-0.6642752417848821	-0.377601819155509	-0.32380171906320676	-0.34132468293842516	-0.7094019917939839	-1.0130734863239423	-0.5449190495139674
XII	16638	17613	-0.6282801469167073	-0.6359868709368584	-0.43633631065564277	-0.8367177586677746	-0.7959744456364558	-1.027362981062669	-0.6340766537006084	-0.7400555575444148	-0.4192715518168914	-0.735129326355763	-0.46619460179255556	-0.9581566446744478	-0.15769418577047495	-0.2587178627405411	-0.2759609172069109	-0.8572324040730794	-0.866341063279372	-0.7323149750538361
XII	17955	19707	-0.02699860238967693	-0.2874629708866006	-0.15434267017394984	-0.42136030885726894	-0.4201809803916984	-0.4092110280849074	-0.1542015850952227	-0.26295240729638975	-0.07410929495273115	-0.3491294890914333	-0.28705664429490424	-0.4786344578821365	0.366408822187499	0.4395970618343789	0.450404004718615	-0.5557276486533962	-0.7907774100666993	-0.45291671627732716
XII	21137	21839	-0.31529886070479696	-0.6185295957445759	-0.43780935017811273	-0.41009066376590997	-0.43229809235303834	-0.5346985763294405	-0.24044964544453848	-0.4727681051292311	-0.18837431665838955	-0.2631821070980822	-0.3315945807345573	-0.5194716974540994	-0.07138107949682111	-0.09763873801102327	0.17298099780694032	-0.45507053758344074	-1.2535888072771904	-0.23420450274760907
XII	22473	22980	-0.6240813332901903	-0.6934475147277411	-0.5504340273388744	-1.0484232902526855	-1.100469257328402	-1.2345464721469013	-0.9013366179118261	-1.0826947696580453	-0.9207921552940233	-0.8485825598827715	-0.927773810937795	-1.2528215711168518	-0.6453340651720939	-0.8879261637110212	-0.821511001699775	-1.1171420900544236	-1.2779671163953972	-0.9878459346364941
XII	23568	25296	-0.5251887370038916	-0.5767678382220092	-0.5423093967967563	-0.8447275700392547	-0.8928742444073713	-0.9278090476989747	-0.7330854468875461	-0.9360504362318252	-0.6322457922829522	-0.7064301843996401	-0.629144898167363	-0.9199291494157579	-0.44413203398386636	-0.4763207259001555	-0.43822530684647737	-0.9501475943459404	-0.9183698367189478	-0.650430953502655
XII	25755	26994	-0.4570272292890695	-0.5444357367077598	-0.27822108305299154	-0.8272280741546113	-0.8917827162076812	-0.9561530414947681	-0.5652150681367125	-0.9048775191072306	-0.584556675111218	-0.7328280807599798	-0.6877352272723354	-1.073527879614903	-0.5593625059427996	-0.5250124091963503	-0.510905396659303	-1.0761955605292148	-1.3783601064274058	-0.775290533301328
XII	27408	28305	-0.5966737008280845	-0.8588729512864265	-0.49650895619472135	-1.0229174557603988	-0.8599556317961999	-1.0845255389261406	-0.6973147840404191	-0.7860371355760589	-0.62171303670409	-0.6938700656827079	-0.5871073882848258	-0.806129381994207	-0.669405317519155	-0.593602213864874	-0.7031168945922767	-1.0529901602329352	-1.486595234185158	-0.6589573382268117
XII	30108	31704	-0.9001651775866822	-0.9648690151989012	-0.7769563896016668	-1.027751062388408	-1.14558933826915	-1.25182251488057	-0.9180795949204523	-1.1603468976223976	-0.7606797680818945	-0.8902208067719499	-0.7618815971795179	-1.1724017413337726	-0.7784146038810711	-0.8141036039605775	-0.8465139945945644	-1.1334804742856133	-0.5436575127723522	-0.8434257185847538
XII	32672	35204	-0.8830094204883062	-0.9901404653491944	-0.7876921977665375	-0.8847826625498552	-0.9221125172589439	-1.0020290680594544	-0.670748145358069	-0.7892744199924558	-0.5587757723779663	-0.7876807343150014	-0.6464141503706174	-0.9398694260613801	-0.6005017291124775	-0.6783399200740772	-0.6228582468831332	-0.9872317635052578	0.29698927067279063	-0.7086352621397889
XII	35502	35961	-0.38039205957342076	-0.5983929484498267	-0.3447539527431812	-0.298694093970172	-0.2701363959343605	-0.42740215839643625	-0.2459929787775011	-0.4245923827156782	-0.005359466338209599	-0.06269220194915281	-0.21678979075422472	-0.2890040933436558	-0.2682322428896536	-0.3071543095158596	-0.17517332272332217	-0.2576036035624984	-1.1276979840788708	-0.2414358991942894
XII	35911	36361	-0.27988764413197836	-0.6299280463324652	-0.3374313277668423	-0.38645211458206175	-0.29568580002254913	-0.48183269744449186	-0.037017372661166725	-0.09797866312662759	0.044245985574192466	0.035552115115854474	0.001698750780688394	-0.122462282260259	0.05764915378888448	-0.06315390459696452	-0.09358228747049968	-0.10729122193654378	-1.044277618845304	-0.4532123701307509
XII	37332	39471	0.013303164195211877	-0.11283015036148243	0.0970717248430649	0.4427121127526746	0.2742437073648282	0.3158434248934733	0.3132248991056267	0.3829978035565234	0.428434132637962	0.5251333835360156	0.41836718914385096	0.4299811624600097	0.676079894862146	0.6851304004102068	0.6538662541074249	0.39428504979069845	0.11455237132581164	0.2937257092096026
XII	39803	40414	0.5984620988661645	0.7001106898932917	0.7014880132753213	0.806533720021162	0.7120721093566444	0.7927332494862122	0.7998532796257256	0.9696516727659785	0.9153145590312353	1.251882244990422	0.8809684459979717	1.0224646775500084	0.9639654015168035	1.0910097894028634	1.1815589706558254	1.049489230805255	1.681517762404222	0.8398377011918787
XII	40665	41205	-0.1030378852315523	-0.07369385670732569	0.07981969018777212	-0.2178312428019665	-0.4543314273710604	-0.3578884305225478	0.03473516388071908	0.0827751188090554	0.003585775582878678	-0.1724954772878576	-0.25342592111340273	-0.35682475566864014	-0.05865493747923109	-0.19506302420739774	0.12572703758875528	-0.3196154554684957	0.031014068479891178	-0.3773706933966389
XII	41279	46265	-0.12000307480446365	-0.30359668922003524	-0.08355667324750911	0.154379344450342	0.012280742113089587	0.07894570337353679	0.2054809156307675	0.3477379044422987	0.3330833537196998	0.25280697555652926	0.16216471050811782	0.11033188894636124	0.40679277544082815	0.3970438694504433	0.6003130522684739	0.11939513604898219	0.5179252550298795	0.04747479025900627
